SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.930701	0.84448	0.855761	0.870266	0.976439	0.906892	0.909452	0.922277	0.835443	0.841772	0.822785	0.835443	0.900035	0.90238	0.857044	0.881188	0.208333	0	0.527778	0.430556	1.91471	0.374227	0.102056	0.65333	0.0276608	0.000173807	9.67979e-05	0.000104189
0.909458	0.865804	0.851253	0.872272	0.977653	0.924742	0.913887	0.923262	0.746914	0.771605	0.796296	0.820988	0.852156	0.832237	0.847405	0.850877	0.125	0	0.611111	0.347222	1.80684	0.36385	0.0957355	0.436725	0.02108	0.0001719	4.88758e-05	4.8399e-05
0.920949	0.841107	0.844269	0.875099	0.975619	0.90664	0.912034	0.924289	0.843284	0.753731	0.791045	0.783582	0.913194	0.851157	0.854861	0.870602	0.208333	0	0.597222	0.444444	1.8251	0.362601	0.102159	0.613112	0.0209265	0.00017333	0.00011301	0.000110626
0.917131	0.835857	0.866932	0.874104	0.973424	0.904175	0.913727	0.926205	0.868056	0.8125	0.784722	0.819444	0.897196	0.850467	0.805254	0.833291	0.152778	0	0.611111	0.416667	1.87366	0.394285	0.0972009	0.631903	0.0224795	0.000172853	4.60148e-05	4.81606e-05
0.919368	0.849012	0.852174	0.870356	0.971876	0.91711	0.91448	0.923206	0.828358	0.850746	0.843284	0.865672	0.925343	0.885893	0.876654	0.897129	0.194444	0	0.597222	0.361111	1.8745	0.363084	0.107581	0.440114	0.0252588	0.000171185	0.000109196	0.000109434
0.918725	0.83506	0.866135	0.862151	0.970867	0.90665	0.909401	0.920558	0.881944	0.819444	0.875	0.875	0.932023	0.827191	0.810538	0.848758	0.194444	0	0.583333	0.361111	1.91205	0.424805	0.112046	0.626619	0.0229199	0.00017643	5.17368e-05	4.91142e-05
0.917131	0.859761	0.859761	0.869323	0.976266	0.914826	0.908958	0.917989	0.875	0.840278	0.847222	0.861111	0.920597	0.869708	0.890546	0.887037	0.236111	0	0.611111	0.458333	2.23416	0.379977	0.0773766	0.63583	0.020972	0.000170231	4.69685e-05	5.00679e-05
0.919089	0.84839	0.861744	0.853888	0.974012	0.912112	0.909281	0.917753	0.880952	0.84127	0.857143	0.888889	0.933511	0.84508	0.865359	0.911237	0.166667	0	0.583333	0.375	2.24652	0.375977	0.0959902	0.535814	0.0257208	0.000174761	0.000122786	0.000125647
0.912088	0.854003	0.868132	0.878336	0.971893	0.916513	0.908694	0.926683	0.76	0.8	0.792	0.808	0.884359	0.871538	0.881538	0.868846	0.166667	0	0.569444	0.430556	1.8814	0.422655	0.10828	0.645721	0.0255003	0.000179052	0.000161409	0.000129223
0.905586	0.857592	0.851298	0.859166	0.974387	0.919944	0.908682	0.921693	0.875	0.859375	0.851562	0.859375	0.922757	0.875692	0.869878	0.895349	0.208333	0	0.597222	0.430556	2.67824	0.542854	0.142969	0.863588	0.0434189	0.000177383	0.000126123	0.000124693
