SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.979581	0.930192	0.903141	0.915009	0.988354	0.982427	0.96947	0.98042	0.95188	0.905263	0.906767	0.924812	0.968861	0.970756	0.97141	0.984011	0.305556	0	0.7	0.555556	17.4886	1.67831	0.924081	8.45268	0.398038	0.000174761	0.000137806	0.000146151
0.971945	0.93167	0.915663	0.924613	0.986558	0.982926	0.974208	0.982694	0.948718	0.902564	0.864957	0.890598	0.975956	0.962397	0.951841	0.96867	0.283333	0	0.738889	0.577778	14.6329	1.53151	0.827754	7.27467	0.24966	0.000175953	0.000137568	0.000156879
0.974616	0.933518	0.914695	0.924538	0.986665	0.982619	0.973976	0.983478	0.948675	0.887417	0.899007	0.90894	0.980796	0.957261	0.969245	0.97817	0.277778	0.00555556	0.711111	0.588889	18.0976	1.90575	1.71427	4.50738	0.265231	0.00019002	0.000141382	0.00015378
0.981049	0.932269	0.902439	0.907001	0.988219	0.982238	0.973929	0.980095	0.969828	0.87931	0.87069	0.892241	0.99108	0.955406	0.950997	0.97291	0.266667	0	0.716667	0.616667	17.4141	1.56212	1.24693	5.69904	0.313428	0.000179052	0.000136852	0.000143766
0.983013	0.929451	0.891142	0.913677	0.993411	0.982121	0.965848	0.980564	0.969649	0.886581	0.86901	0.894569	0.994863	0.957079	0.95552	0.970675	0.244444	0	0.744444	0.583333	20.1991	2.55124	1.37673	10.7208	0.404767	0.000223398	0.000148296	0.00015521
0.982377	0.937184	0.911534	0.919037	0.991249	0.985689	0.974317	0.978909	0.950301	0.85994	0.849398	0.871988	0.977708	0.945999	0.936491	0.959263	0.305556	0	0.75	0.55	20.7191	1.91609	1.40052	5.60112	0.274404	0.00018549	0.000141144	0.000150681
0.984421	0.93401	0.901628	0.909155	0.996167	0.982949	0.971269	0.97875	0.956012	0.882698	0.882698	0.892962	0.987782	0.960518	0.958812	0.973266	0.305556	0.00555556	0.744444	0.583333	16.348	1.61755	0.818791	5.61694	0.336533	0.000182629	0.000138044	0.000146389
0.978373	0.928253	0.911088	0.92173	0.991862	0.982286	0.975376	0.98316	0.947276	0.903339	0.894552	0.908612	0.984402	0.968321	0.968717	0.979256	0.294444	0.00555556	0.733333	0.605556	16.484	1.54613	1.45302	6.04565	0.264107	0.000178099	0.000144958	0.000143766
0.973331	0.930103	0.903782	0.921213	0.9866	0.983172	0.971213	0.981711	0.966565	0.887538	0.892097	0.901216	0.990704	0.958087	0.951962	0.972363	0.333333	0	0.738889	0.555556	16.1899	1.71178	1.4548	10.4841	0.305112	0.000175238	0.000143528	0.000140429
0.979823	0.929205	0.89546	0.925552	0.992316	0.981977	0.970842	0.982541	0.93808	0.919505	0.886997	0.931889	0.968604	0.972598	0.968303	0.983553	0.288889	0	0.711111	0.588889	15.5865	1.93403	0.861549	7.14889	0.457385	0.000172615	0.000141621	0.000149727
