SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.952975	0.931592	0.875085	0.920174	0.992521	0.975081	0.955397	0.973997	0.948349	0.930567	0.873836	0.917019	0.989483	0.972339	0.952278	0.970312	0.142857	0	0.428571	0.380952	45.8738	11.5926	0.785905	5.19612	1.03514	0.000742674	0.000225067	0.000194073
0.952225	0.910626	0.869318	0.912557	0.993874	0.970616	0.954721	0.97452	0.941126	0.894372	0.867532	0.905628	0.990401	0.963849	0.952304	0.968827	0.142857	0	0.47619	0.428571	41.1105	8.54039	1.00478	2.88636	0.65181	0.000206947	0.000142813	0.000114441
0.955568	0.922438	0.868251	0.922245	0.993	0.975221	0.953689	0.973452	0.957008	0.924334	0.881341	0.929493	0.993368	0.977697	0.959624	0.977224	0.142857	0	0.47619	0.380952	48.7269	10.8903	1.14704	4.69262	0.932086	0.000191927	0.000103712	0.000113487
0.941386	0.904909	0.869394	0.921848	0.992502	0.969318	0.954435	0.974053	0.94849	0.914742	0.882771	0.933393	0.993574	0.971435	0.956253	0.974543	0.142857	0	0.47619	0.380952	46.9792	10.8617	1.05536	4.7827	0.897465	0.000207901	0.00357676	0.000121355
0.947485	0.898356	0.872534	0.911122	0.992298	0.975715	0.95302	0.973015	0.94898	0.906463	0.880952	0.916667	0.992151	0.977032	0.958166	0.973715	0.142857	0	0.47619	0.428571	49.6628	11.5729	0.689312	3.5391	1.08622	0.000212431	0.000107288	0.000184774
0.952298	0.90556	0.871928	0.925123	0.992355	0.969762	0.954471	0.97322	0.947322	0.90957	0.864794	0.927129	0.991629	0.966215	0.951579	0.974275	0.142857	0	0.428571	0.380952	50.1254	10.5248	0.748587	6.85361	0.937102	0.000200748	0.00012207	0.000114441
0.959099	0.911042	0.874782	0.901566	0.992765	0.975159	0.955903	0.968958	0.9523	0.908859	0.853492	0.886712	0.99144	0.97446	0.941225	0.963021	0.0952381	0	0.428571	0.333333	44.7273	8.42582	0.7597	0.737486	0.687798	0.000256777	0.000109673	0.000124454
0.949278	0.901347	0.875938	0.91232	0.992913	0.973433	0.958524	0.973909	0.938721	0.895204	0.865897	0.907638	0.990154	0.969352	0.952827	0.969937	0.142857	0	0.47619	0.380952	36.2263	8.79865	0.972846	4.54915	0.837905	0.000195503	0.000105143	0.000117064
0.951025	0.915328	0.872703	0.922833	0.99263	0.972233	0.954993	0.973921	0.948353	0.907391	0.864648	0.92431	0.990973	0.968734	0.949629	0.972096	0.0952381	0	0.428571	0.428571	41.2553	10.7688	0.826239	5.95149	0.898314	0.000275135	0.000160933	0.000118256
0.950786	0.906012	0.869053	0.912863	0.993532	0.972575	0.955347	0.972801	0.947095	0.909801	0.870772	0.902862	0.993022	0.971838	0.952585	0.972154	0.142857	0	0.47619	0.380952	45.2619	8.63615	0.627351	4.81472	0.669555	0.000221491	0.00011754	0.000114202
