SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.898898	0.843898	0.8212	0.830334	0.973215	0.932928	0.918171	0.94222	0.888035	0.834893	0.812834	0.819853	0.966803	0.922477	0.913106	0.937744	0.211538	0	0.480769	0.365385	64.2839	13.4403	5.62135	18.607	1.46026	0.000286579	0.000272989	0.00019145
0.892519	0.858048	0.824986	0.839033	0.973243	0.938889	0.916739	0.941167	0.889908	0.855929	0.820251	0.836561	0.974103	0.936799	0.91532	0.940537	0.211538	0	0.519231	0.326923	68.1835	11.8613	3.74466	19.2406	1.61168	0.000257254	0.000160456	0.000188351
0.888906	0.865028	0.819056	0.835491	0.970592	0.941413	0.920452	0.937649	0.895302	0.864965	0.830559	0.837588	0.973789	0.942195	0.927759	0.937454	0.211538	0	0.596154	0.442308	69.7921	12.7261	5.16392	40.458	1.47506	0.000266075	0.000159025	0.000171423
0.895471	0.856341	0.821771	0.833346	0.972801	0.938432	0.919964	0.938172	0.895885	0.857545	0.812522	0.825185	0.974229	0.93821	0.915989	0.93333	0.192308	0	0.538462	0.307692	61.8515	11.1834	2.49129	13.7071	1.16466	0.000262976	0.000161171	0.000178099
0.893943	0.852822	0.821874	0.834464	0.972115	0.936961	0.919973	0.943059	0.884359	0.855888	0.813357	0.833743	0.966953	0.935763	0.913463	0.940691	0.230769	0	0.519231	0.307692	57.0598	12.4007	2.35996	19.7262	1.28975	0.000271082	0.000159979	0.000177622
0.897337	0.848055	0.821657	0.848914	0.97479	0.936239	0.915652	0.935986	0.902178	0.863464	0.823712	0.85102	0.977551	0.94329	0.922267	0.940913	0.134615	0	0.5	0.307692	61.9906	12.9619	3.87102	13.3531	1.36786	0.000282764	0.000173569	0.000179291
0.902041	0.849965	0.807081	0.822856	0.973711	0.933231	0.913284	0.935767	0.903077	0.853555	0.823134	0.826671	0.973925	0.932698	0.920189	0.936547	0.211538	0	0.480769	0.326923	66.1771	10.8138	3.42991	20.6985	1.07698	0.000257969	0.000153065	0.000183344
0.889693	0.857491	0.810969	0.834424	0.972975	0.939007	0.918521	0.942512	0.879505	0.841592	0.817568	0.82958	0.97072	0.925194	0.918624	0.939292	0.192308	0	0.423077	0.326923	69.7466	14.3794	6.52338	22.2546	1.25914	0.000286102	0.000172615	0.000181437
0.8951	0.858906	0.830937	0.836265	0.974127	0.938856	0.923606	0.938548	0.881225	0.855316	0.821669	0.829744	0.965994	0.935116	0.917449	0.932352	0.269231	0	0.480769	0.384615	68.8649	13.7457	5.52759	19.5306	1.59094	0.000263214	0.000156403	0.000172138
0.894634	0.847091	0.816525	0.840394	0.973734	0.933152	0.919631	0.943331	0.878326	0.831146	0.801703	0.836112	0.964774	0.923208	0.910477	0.940422	0.173077	0	0.461538	0.384615	63.9593	13.3643	3.70273	17.7984	1.34506	0.000275135	0.000165701	0.000193596
