SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.829648	0.817458	0.799484	0.818303	0.931257	0.904394	0.894182	0.910093	0.817105	0.807849	0.783414	0.805998	0.92429	0.892827	0.884457	0.902726	0.111111	0	0.444444	0.355556	27.164	7.59832	1.80638	5.71146	0.601794	0.000246525	0.000154734	0.000166416
0.829887	0.821359	0.790518	0.820652	0.932554	0.907416	0.892639	0.908152	0.83425	0.823252	0.792616	0.822074	0.937137	0.908644	0.891691	0.909396	0.133333	0	0.555556	0.311111	26.3278	7.54731	1.70878	27.7907	0.530999	0.000246525	0.000161171	0.000165224
0.821143	0.822556	0.800662	0.820923	0.932476	0.903955	0.89319	0.907148	0.818866	0.809354	0.791518	0.811336	0.924974	0.895602	0.885006	0.900733	0.111111	0	0.466667	0.355556	26.3976	7.59149	1.59617	22.6772	0.50668	0.000251532	0.000156641	0.000163317
0.831651	0.826361	0.797487	0.822173	0.934127	0.91179	0.893846	0.908078	0.814681	0.817088	0.798636	0.8215	0.925508	0.90087	0.889248	0.905321	0.177778	0	0.444444	0.377778	27.4202	7.54945	1.62859	27.2119	0.569554	0.000246048	0.000161171	0.000163078
0.822506	0.819291	0.798503	0.812156	0.932755	0.905646	0.894074	0.908962	0.82774	0.822887	0.794986	0.81763	0.932845	0.902256	0.892788	0.908091	0.111111	0	0.466667	0.355556	26.545	7.55933	1.96797	13.1761	0.550132	0.000252962	0.000156879	0.00016737
0.828573	0.822833	0.799082	0.813165	0.932254	0.907294	0.892696	0.909509	0.834982	0.827463	0.805303	0.822715	0.93575	0.912069	0.894948	0.913045	0.133333	0	0.488889	0.311111	26.8446	7.55992	1.68337	11.0174	0.545252	0.000259399	0.000157118	0.000161886
0.831342	0.824181	0.794702	0.815789	0.93143	0.90541	0.893564	0.910052	0.83154	0.820778	0.788079	0.813328	0.931358	0.903538	0.888478	0.910851	0.133333	0	0.511111	0.311111	27.3158	7.54428	1.46804	13.4558	0.557125	0.000254869	0.000157833	0.000166178
0.824197	0.815882	0.79714	0.812187	0.931053	0.901955	0.894056	0.909916	0.830474	0.812908	0.803513	0.816993	0.933556	0.89609	0.895678	0.911865	0.133333	0	0.466667	0.4	26.9373	7.6767	1.66859	13.8024	0.573188	0.000249624	0.000158787	0.000172377
0.818178	0.81959	0.80136	0.803832	0.930707	0.905307	0.893614	0.909804	0.809429	0.80309	0.790016	0.794374	0.921476	0.894942	0.885669	0.904867	0.2	0	0.488889	0.377778	27.5945	7.74989	1.80723	23.3315	0.590698	0.000249863	0.000176191	0.00016427
0.832237	0.824379	0.798552	0.811487	0.932216	0.908495	0.89168	0.908957	0.831421	0.821132	0.793827	0.811634	0.931732	0.90917	0.893282	0.907913	0.177778	0	0.488889	0.311111	29.5233	7.58839	4.23443	16.6453	0.572104	0.000251293	0.000164032	0.000166893
