SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.878899	0.843332	0.809876	0.842091	0.963867	0.922451	0.908427	0.926988	0.868442	0.836751	0.807457	0.831957	0.957978	0.915455	0.905514	0.919149	0.282353	0	0.611765	0.411765	65.1307	11.3709	5.61427	32.8222	1.38529	0.000279188	0.000191689	0.000202179
0.882005	0.850674	0.815384	0.828405	0.965381	0.927668	0.907973	0.919127	0.861416	0.839462	0.813666	0.829034	0.955791	0.918255	0.905622	0.91311	0.223529	0.0117647	0.552941	0.376471	67.8399	11.6416	7.19394	19.8485	1.53386	0.000285387	0.000191927	0.000209332
0.883062	0.845823	0.821008	0.844773	0.9633	0.926334	0.909264	0.924248	0.866187	0.832458	0.809511	0.842411	0.950295	0.909803	0.900259	0.918591	0.235294	0	0.541176	0.352941	76.496	11.3383	6.06407	41.8775	1.41922	0.000293016	0.00019455	0.000213861
0.881014	0.840693	0.825943	0.845145	0.96609	0.922337	0.909712	0.928446	0.876238	0.843509	0.828658	0.842134	0.964747	0.920641	0.908694	0.926391	0.2	0	0.552941	0.458824	65.9039	12.0834	7.80495	80.4692	1.62308	0.000293255	0.000227451	0.000210524
0.890602	0.839811	0.809781	0.832365	0.965048	0.923018	0.904831	0.926473	0.890521	0.84867	0.819568	0.8398	0.960922	0.924414	0.909112	0.929556	0.270588	0.0117647	0.611765	0.376471	67.1663	10.6554	5.27173	80.7449	1.39726	0.000287771	0.000195503	0.000213146
0.883983	0.840692	0.82462	0.828869	0.961492	0.921792	0.909381	0.918651	0.889937	0.821612	0.814751	0.824757	0.96242	0.912215	0.90291	0.916951	0.270588	0.0117647	0.517647	0.364706	67.864	10.706	5.82323	54.6542	1.45495	0.000360489	0.000193357	0.000214815
0.879366	0.833739	0.801739	0.839103	0.966101	0.920985	0.900839	0.924199	0.873976	0.829613	0.803052	0.837242	0.963075	0.914717	0.902243	0.926399	0.282353	0	0.564706	0.376471	67.3946	15.8435	6.33198	29.1912	1.36807	0.000327349	0.000204563	0.00023818
0.879972	0.831193	0.825219	0.847225	0.966513	0.918775	0.903263	0.927665	0.868012	0.831197	0.822198	0.842105	0.960399	0.916619	0.900188	0.923675	0.176471	0.0117647	0.564706	0.352941	64.6744	10.707	5.64809	179.518	1.37308	0.000290155	0.000189304	0.000215292
0.879564	0.83712	0.814554	0.829516	0.963221	0.922055	0.903015	0.922373	0.862145	0.830438	0.803143	0.832093	0.954413	0.916894	0.89635	0.919889	0.176471	0	0.623529	0.341176	93.1199	15.5273	5.00477	38.2284	1.93109	0.000318527	0.000277042	0.000222206
0.87294	0.847749	0.80556	0.846553	0.965554	0.924836	0.903977	0.927765	0.871196	0.85288	0.810931	0.849631	0.965745	0.932581	0.907035	0.932978	0.211765	0	0.564706	0.458824	96.1907	13.1373	2.50334	75.2814	2.20601	0.000390053	0.000220299	0.000226021
