SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.9553	0.893429	0.85554	0.886331	0.990254	0.964859	0.944178	0.965728	0.94718	0.879141	0.856759	0.888988	0.987826	0.951846	0.948804	0.965464	0.28125	0	0.725	0.5625	27.8165	2.82517	1.68344	10.5221	0.55816	0.000229359	0.000153065	0.000166893
0.950144	0.891946	0.86117	0.895686	0.985707	0.963692	0.948748	0.970151	0.939748	0.872302	0.856115	0.890288	0.982776	0.951486	0.94227	0.963825	0.23125	0	0.69375	0.51875	28.6037	2.80169	1.76105	17.515	0.507316	0.00023222	0.000160694	0.000164032
0.961449	0.893311	0.869217	0.89148	0.993082	0.963525	0.947584	0.965839	0.929674	0.85163	0.852487	0.879931	0.982682	0.938451	0.931267	0.956659	0.25625	0.00625	0.675	0.575	26.3052	2.93475	1.57335	11.6044	0.469929	0.000231504	0.000154495	0.000172377
0.953414	0.896412	0.866609	0.886285	0.99116	0.964867	0.947843	0.966483	0.932709	0.886712	0.873935	0.879898	0.989664	0.955653	0.94944	0.967114	0.3125	0	0.7	0.51875	25.213	3.36025	1.75784	8.46153	0.568289	0.000227928	0.000154972	0.000169992
0.944987	0.893226	0.869499	0.885094	0.981664	0.962624	0.950143	0.968501	0.93211	0.872477	0.856881	0.887156	0.971798	0.946346	0.942062	0.964625	0.29375	0	0.71875	0.54375	25.7878	3.46568	1.33523	13.3799	0.464295	0.000236988	0.000160456	0.000171423
0.956953	0.89869	0.86797	0.888386	0.990366	0.966726	0.954748	0.967938	0.93696	0.860967	0.852332	0.874784	0.979061	0.938438	0.938668	0.959499	0.25	0	0.65	0.49375	25.0209	2.86695	1.92394	6.69131	0.463807	0.00023365	0.000160694	0.000175714
0.957918	0.89436	0.861565	0.89465	0.993451	0.964829	0.94806	0.967473	0.942739	0.86888	0.853112	0.882158	0.988276	0.949087	0.945358	0.962771	0.2625	0	0.66875	0.6	26.3355	3.06399	2.38652	11.2391	0.526073	0.000226736	0.000268698	0.000169754
0.951264	0.896037	0.871427	0.896231	0.98525	0.965439	0.949489	0.96566	0.935299	0.859951	0.863227	0.882883	0.971944	0.938422	0.947967	0.959346	0.24375	0	0.7	0.56875	24.8852	2.84647	1.5559	24.7776	0.529845	0.000224113	0.000155926	0.000169277
0.955789	0.897708	0.875939	0.892603	0.98982	0.964813	0.950139	0.966885	0.936207	0.862931	0.860345	0.873276	0.980546	0.946754	0.940047	0.961384	0.2125	0	0.75	0.55	24.0737	2.85859	1.7788	10.3993	0.49757	0.000237226	0.000155449	0.00016737
0.957224	0.90099	0.854369	0.892435	0.987987	0.964989	0.946312	0.968584	0.939421	0.863916	0.84899	0.877085	0.976237	0.941346	0.940436	0.96314	0.2625	0.00625	0.6625	0.56875	27.2429	3.14392	2.89272	11.2641	0.510088	0.00022769	0.000161886	0.000169277
