SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.877649	0.850422	0.80872	0.874031	0.972303	0.939586	0.911891	0.944222	0.864198	0.83642	0.796296	0.868827	0.970702	0.930843	0.898557	0.945312	0.1	0	0.3	0.2	20.1439	5.45311	0.144518	2.09782	0.335345	0.000177622	8.41618e-05	8.7738e-05
0.875517	0.858299	0.805441	0.869146	0.970484	0.926086	0.90645	0.943703	0.883359	0.880249	0.81182	0.884914	0.975106	0.943451	0.91791	0.952982	0.1	0	0.3	0.2	19.4768	6.27776	0.125252	0.448908	0.371018	0.00018692	8.70228e-05	9.44138e-05
0.854501	0.872991	0.819941	0.874719	0.970687	0.949523	0.91246	0.947624	0.84488	0.875	0.796687	0.862952	0.967119	0.944077	0.895373	0.93671	0	0	0.3	0.3	18.4037	5.43575	0.15883	0.772688	0.315229	0.000183105	8.36849e-05	8.86917e-05
0.872059	0.843551	0.821398	0.874807	0.973402	0.924593	0.91313	0.944614	0.839172	0.816879	0.80414	0.861465	0.959316	0.90956	0.896468	0.940963	0.1	0	0.3	0.2	18.6225	6.36713	0.188415	1.93476	0.332825	0.000189543	8.74996e-05	9.32217e-05
0.856526	0.857217	0.816989	0.871547	0.972863	0.947372	0.913141	0.946019	0.854325	0.848255	0.801214	0.863429	0.973063	0.941914	0.894652	0.941219	0.1	0	0.3	0.2	20.6356	6.41273	0.141117	1.41619	0.309044	0.000187635	8.36849e-05	9.29832e-05
0.87945	0.862081	0.821324	0.875322	0.972423	0.948473	0.914857	0.946393	0.847484	0.841195	0.789308	0.856918	0.960694	0.932989	0.889056	0.931113	0.1	0	0.3	0.3	19.8867	5.58215	0.116399	0.581611	0.463417	0.00018096	8.51154e-05	8.70228e-05
0.870596	0.847225	0.81612	0.870424	0.97011	0.928277	0.909284	0.943803	0.882911	0.856013	0.830696	0.873418	0.976372	0.933805	0.927983	0.951683	0.1	0	0.3	0.3	18.1356	6.74951	0.216313	0.517447	0.326013	0.000185966	8.65459e-05	8.9407e-05
0.855519	0.892199	0.820561	0.87119	0.971018	0.941902	0.912398	0.946536	0.863354	0.889752	0.81677	0.86646	0.97496	0.942017	0.904601	0.945332	0.1	0	0.3	0.3	20.0791	5.31049	0.105803	0.723208	0.305573	0.000176907	8.10623e-05	9.10759e-05
0.855839	0.87978	0.816569	0.870307	0.972002	0.944126	0.910464	0.943785	0.860465	0.88062	0.829457	0.874419	0.97402	0.952633	0.919615	0.949019	0.1	0	0.3	0.2	18.1064	5.32828	0.128211	1.04846	0.395964	0.000184298	8.4877e-05	8.91685e-05
0.851699	0.868253	0.815141	0.868253	0.969954	0.948661	0.908761	0.944007	0.869632	0.865031	0.852761	0.892638	0.974788	0.955674	0.926741	0.953167	0	0	0.2	0.2	18.1478	5.25645	0.155389	1.17799	0.285632	0.000176668	8.13007e-05	8.74996e-05
