SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.884956	0.834239	0.826842	0.844375	0.963374	0.929649	0.919677	0.932831	0.880372	0.842049	0.839542	0.847779	0.962968	0.931857	0.925326	0.935954	0.211538	0	0.538462	0.384615	58.55	10.389	2.43643	17.438	1.23458	0.000247717	0.000149727	0.000169516
0.884315	0.842738	0.807096	0.829725	0.967438	0.92904	0.90712	0.929399	0.86721	0.823654	0.791431	0.81551	0.95802	0.914922	0.892109	0.917557	0.230769	0	0.480769	0.307692	55.6246	10.4592	2.91696	23.8691	1.09962	0.000256538	0.000152826	0.000169992
0.885387	0.843169	0.811079	0.84321	0.965507	0.929656	0.91123	0.934209	0.880329	0.834331	0.798803	0.830965	0.959036	0.921526	0.90075	0.923799	0.173077	0	0.538462	0.5	52.4135	11.3117	4.50968	11.2991	1.01735	0.000259876	0.00281382	0.000163794
0.87502	0.840213	0.811961	0.815258	0.964392	0.930558	0.907524	0.91989	0.875046	0.842047	0.81498	0.821283	0.967417	0.936345	0.9157	0.92687	0.211538	0	0.538462	0.365385	61.278	10.0787	3.59577	8.22942	1.08447	0.000270128	0.000160694	0.000170708
0.86923	0.830977	0.828126	0.831222	0.963426	0.923903	0.920949	0.931782	0.867354	0.82056	0.824982	0.827192	0.961642	0.92011	0.923726	0.931543	0.192308	0	0.557692	0.384615	58.5544	10.2376	2.59193	35.3337	1.07599	0.000263691	0.000163555	0.000172853
0.876509	0.841145	0.807935	0.844275	0.964491	0.931565	0.908658	0.933905	0.876316	0.83609	0.79812	0.834962	0.962381	0.9294	0.904476	0.928273	0.230769	0	0.5	0.384615	52.9944	10.7982	2.06476	8.97117	1.17209	0.000260115	0.000150919	0.000169277
0.877673	0.83535	0.804962	0.828303	0.965052	0.927443	0.904894	0.928735	0.880531	0.832596	0.807153	0.826327	0.965712	0.925464	0.907493	0.927706	0.192308	0	0.538462	0.288462	50.6675	9.98565	2.20738	18.3197	1.10563	0.000264168	0.000160933	0.000168324
0.883619	0.837733	0.812716	0.83391	0.96686	0.92754	0.910757	0.929716	0.884989	0.837939	0.809186	0.833831	0.968358	0.92249	0.906991	0.926317	0.230769	0	0.5	0.346154	63.0187	10.2452	2.27863	20.1061	1.09867	0.000264645	0.000152826	0.000172615
0.874852	0.828872	0.805738	0.841337	0.963156	0.922614	0.90803	0.933021	0.867215	0.821045	0.799571	0.83214	0.957076	0.911966	0.903085	0.92767	0.25	0	0.442308	0.307692	56.7358	10.3273	3.20591	31.8347	1.50624	0.000256538	0.000160217	0.000169754
0.878876	0.834508	0.819149	0.822571	0.964979	0.921116	0.915804	0.925502	0.872239	0.83542	0.819219	0.823638	0.960561	0.923601	0.91403	0.925319	0.211538	0	0.634615	0.326923	56.5571	10.763	3.22185	33.0276	1.21635	0.000259638	0.000152588	0.000174522
