SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.825247	0.812668	0.785565	0.786463	0.935201	0.898495	0.872724	0.88604	0.82345	0.809973	0.772237	0.780323	0.927262	0.887121	0.861979	0.875846	0.194444	0	0.388889	0.305556	10.3724	2.75428	0.588151	2.67719	0.19765	0.000190735	0.000113964	0.000115156
0.829982	0.814526	0.797269	0.79922	0.934509	0.89677	0.886267	0.89704	0.80291	0.792328	0.772487	0.775132	0.918208	0.88057	0.873164	0.882844	0.222222	0	0.527778	0.361111	11.0055	2.81548	0.336272	3.51045	0.182639	0.000179768	0.00011158	0.00011611
0.845831	0.813052	0.792396	0.798683	0.932338	0.896133	0.876912	0.898333	0.845737	0.802436	0.806495	0.794317	0.925718	0.890629	0.8776	0.889687	0.222222	0	0.472222	0.333333	11.8205	2.77931	0.482107	2.38648	0.190013	0.000181675	0.000109673	0.00011611
0.843483	0.806225	0.797247	0.799641	0.937001	0.892802	0.875868	0.891889	0.826323	0.80597	0.791045	0.792402	0.930385	0.894245	0.871715	0.886169	0.194444	0	0.444444	0.305556	11.3937	2.70472	0.374812	1.87102	0.185885	0.000180721	0.000110626	0.000120878
0.848853	0.810766	0.798321	0.803869	0.939298	0.896459	0.885172	0.88776	0.836218	0.798935	0.774967	0.788282	0.923974	0.87674	0.867996	0.875228	0.138889	0	0.5	0.305556	9.73009	2.79538	0.515993	3.70824	0.208324	0.00017643	0.000110149	0.000115395
0.837367	0.815271	0.784909	0.788066	0.937358	0.896096	0.879628	0.895178	0.843546	0.826597	0.774446	0.783572	0.934069	0.891733	0.874528	0.892198	0.222222	0.0277778	0.5	0.333333	10.3542	2.71875	0.342625	1.85726	0.193087	0.000177145	0.000111103	0.000114202
0.833433	0.806866	0.793582	0.779701	0.936388	0.895891	0.874025	0.882406	0.855556	0.825	0.818056	0.7875	0.940241	0.891614	0.884029	0.883142	0.138889	0	0.444444	0.361111	9.4919	2.99825	0.352852	2.00733	0.201	0.000178337	0.000112057	0.000115633
0.846841	0.813319	0.799911	0.80438	0.935066	0.895798	0.87734	0.885471	0.836158	0.817797	0.786723	0.795198	0.926136	0.890448	0.870731	0.880412	0.25	0	0.444444	0.361111	10.6475	3.01471	0.54416	3.24292	0.189341	0.000177622	0.000117064	0.000117302
0.830473	0.819181	0.794941	0.803674	0.940071	0.899422	0.883721	0.889357	0.818766	0.799486	0.784062	0.800771	0.931117	0.875962	0.871886	0.882418	0.166667	0.0277778	0.472222	0.388889	10.775	3.05745	0.487459	3.21186	0.186747	0.000180006	0.000110865	0.000119686
0.83398	0.814124	0.803374	0.799343	0.937234	0.895361	0.877037	0.89512	0.822715	0.797784	0.795014	0.781163	0.934193	0.877787	0.875639	0.88129	0.111111	0	0.472222	0.388889	10.9433	3.01016	0.456094	3.68331	0.222586	0.00476313	0.000115395	0.000122786
