SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.891664	0.859214	0.809311	0.838974	0.970647	0.93886	0.910337	0.930188	0.879904	0.854545	0.809091	0.8311	0.966499	0.933787	0.908404	0.923591	0.214286	0.0178571	0.482143	0.303571	38.4343	7.64025	1.73655	19.898	0.726151	0.000276327	0.000144243	0.000193834
0.893054	0.849651	0.819861	0.847531	0.968881	0.93351	0.912811	0.936136	0.874286	0.830476	0.801905	0.839524	0.959169	0.92295	0.901358	0.929535	0.196429	0	0.517857	0.375	38.4861	7.65064	2.31599	11.0364	0.660835	0.000244856	0.000145435	0.000221729
0.889379	0.848922	0.830789	0.838009	0.972167	0.93187	0.921851	0.929348	0.868225	0.824123	0.811371	0.831031	0.963773	0.919362	0.909042	0.923604	0.232143	0	0.5	0.25	38.0062	8.14206	2.21613	15.0672	0.696999	0.00025034	0.000151634	0.000155687
0.880684	0.850443	0.821191	0.832463	0.968038	0.93415	0.920221	0.926774	0.885745	0.85691	0.840044	0.841676	0.969463	0.937524	0.930974	0.934115	0.196429	0	0.517857	0.303571	38.2901	7.35625	1.99383	8.59601	0.668312	0.000253201	0.00014925	0.000162363
0.881866	0.850597	0.834601	0.832713	0.969045	0.934152	0.9245	0.927426	0.869802	0.85	0.837129	0.842574	0.964038	0.931609	0.927036	0.926924	0.178571	0	0.553571	0.339286	41.4352	8.52589	2.89699	41.9545	0.718968	0.000290632	0.000147343	0.000160217
0.889809	0.850614	0.80775	0.845388	0.968389	0.934299	0.911516	0.934838	0.886654	0.85476	0.812561	0.847399	0.967328	0.935887	0.916151	0.937203	0.214286	0	0.464286	0.267857	37.1756	8.72953	1.83883	20.6893	1.03457	0.000258207	0.000153303	0.000169277
0.88666	0.85599	0.812611	0.83477	0.9709	0.936474	0.915903	0.932311	0.880249	0.847589	0.804562	0.819596	0.968738	0.928067	0.909796	0.926901	0.214286	0	0.482143	0.285714	42.7897	7.91289	2.5507	9.71887	0.70816	0.00025773	0.000149488	0.000159502
0.901035	0.84924	0.834049	0.830801	0.971346	0.932371	0.922534	0.929803	0.903608	0.862143	0.854066	0.840065	0.971512	0.934784	0.928813	0.934613	0.232143	0	0.517857	0.303571	42.5578	7.67261	2.20207	18.1958	0.728354	0.000257254	0.000152588	0.000166178
0.891024	0.850347	0.822389	0.843736	0.970869	0.934702	0.915224	0.933508	0.855765	0.839688	0.794212	0.81672	0.9521	0.923421	0.89789	0.920325	0.178571	0	0.464286	0.410714	41.0444	7.64027	2.71135	19.6095	0.7717	0.000248909	0.000149488	0.000166178
0.883498	0.846132	0.806982	0.837711	0.970125	0.933328	0.912551	0.930373	0.895893	0.846705	0.821872	0.848615	0.973569	0.934038	0.916576	0.933087	0.267857	0	0.482143	0.303571	41.8114	8.15158	2.28924	15.036	0.866895	0.000257492	0.000216246	0.000156403
