SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.83169	0.830257	0.811379	0.823824	0.924815	0.904805	0.892203	0.903332	0.832549	0.834046	0.805603	0.820573	0.922638	0.906795	0.889396	0.902219	0.148148	0	0.518519	0.388889	46.2562	13.1385	5.6332	28.4045	0.883074	0.00031209	0.000199556	0.000211716
0.833628	0.829479	0.817858	0.815147	0.925404	0.90406	0.895833	0.90626	0.818426	0.82421	0.8176	0.809543	0.912874	0.897103	0.890554	0.900347	0.12963	0	0.555556	0.37037	46.9285	12.3515	3.1333	15.7161	0.895771	0.000287056	0.000192881	0.000207186
0.839215	0.827655	0.813416	0.815719	0.926306	0.905267	0.893312	0.905899	0.824405	0.816752	0.809311	0.800595	0.916953	0.89707	0.883582	0.892092	0.166667	0	0.5	0.444444	43.8627	11.9847	6.06198	12.7221	0.9418	0.000282288	0.000194788	0.000203609
0.833306	0.825815	0.807993	0.828891	0.922674	0.901061	0.889743	0.905688	0.850331	0.840068	0.819542	0.83622	0.930768	0.910346	0.900876	0.914483	0.12963	0	0.407407	0.351852	42.8856	12.0576	4.77819	10.2046	0.942804	0.000300169	0.000201702	0.000213623
0.831747	0.826965	0.812526	0.824739	0.922297	0.903063	0.891611	0.902105	0.846806	0.83442	0.820296	0.832247	0.93032	0.905901	0.896381	0.906508	0.203704	0	0.481481	0.407407	43.6802	12.3745	7.66217	12.8754	0.912949	0.000294447	0.000205278	0.000206709
0.830765	0.826197	0.813337	0.830811	0.921868	0.904894	0.890901	0.906836	0.818898	0.824147	0.80643	0.823272	0.916603	0.904067	0.889008	0.90616	0.148148	0	0.555556	0.37037	44.2003	12.1572	4.22432	36.9017	0.867315	0.000300407	0.000197649	0.000213861
0.83467	0.825451	0.808024	0.828438	0.924652	0.902267	0.889245	0.906932	0.827114	0.81362	0.802235	0.822475	0.921811	0.895293	0.888311	0.902352	0.222222	0	0.444444	0.481481	47.4131	12.5973	0.585101	37.9703	0.941733	0.000274897	0.000199795	0.000204325
0.838297	0.82995	0.812124	0.815213	0.923786	0.904677	0.889624	0.906214	0.838863	0.834123	0.80816	0.817226	0.924894	0.906731	0.889578	0.906045	0.166667	0	0.444444	0.444444	45.9601	12.7021	0.681107	36.5696	0.912696	0.000287533	0.00019455	0.000206947
0.838978	0.826499	0.819574	0.83021	0.924963	0.903393	0.895667	0.90788	0.819301	0.808399	0.804361	0.813244	0.906817	0.892202	0.884125	0.896424	0.166667	0	0.555556	0.388889	45.1876	12.4714	4.47181	49.7454	0.903729	0.000287533	0.000197887	0.000206232
0.832336	0.830013	0.819432	0.829356	0.92629	0.904363	0.894685	0.90704	0.841051	0.835451	0.83502	0.840836	0.927383	0.901745	0.895248	0.906196	0.111111	0	0.5	0.407407	50.4236	13.9828	5.20664	23.4388	0.948915	0.000347614	0.00213647	0.000214815
