SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.829375	0.814541	0.800682	0.811686	0.918454	0.891762	0.88483	0.89295	0.837733	0.816484	0.808757	0.820992	0.922908	0.893117	0.886713	0.895829	0.0909091	0	0.318182	0.181818	17.9349	7.58588	0.668631	2.74023	0.390323	0.000212908	0.000125647	0.000131607
0.827569	0.809507	0.800826	0.812938	0.917311	0.891363	0.884696	0.893583	0.83231	0.806511	0.804668	0.815111	0.917957	0.89032	0.886346	0.891375	0.0454545	0.0454545	0.272727	0.181818	16.8744	6.56435	0.683634	6.15727	0.338235	0.000197887	0.000122309	0.000128746
0.831723	0.805322	0.801821	0.818067	0.91977	0.889578	0.888107	0.896198	0.816789	0.787377	0.776348	0.795343	0.891859	0.864829	0.856869	0.869005	0.0909091	0	0.318182	0.181818	15.8786	6.7014	0.623831	5.33918	0.342912	0.00019908	0.000130415	0.000128984
0.827275	0.805396	0.79554	0.811548	0.916989	0.889771	0.882701	0.891531	0.840598	0.801993	0.813823	0.825654	0.924899	0.897074	0.90051	0.907883	0.136364	0	0.272727	0.136364	15.6249	6.86157	0.747612	6.66861	0.453882	0.000199795	0.000140905	0.000129938
0.827557	0.8096	0.797652	0.812325	0.91636	0.893159	0.8836	0.891956	0.82875	0.810625	0.800625	0.815	0.920411	0.900641	0.891663	0.899683	0.0909091	0	0.318182	0.136364	19.2301	8.62786	0.681101	5.27207	0.457591	0.000211477	0.000131607	0.0001297
0.832869	0.810297	0.799359	0.815243	0.920192	0.894667	0.888546	0.896589	0.792683	0.782413	0.770218	0.788832	0.881952	0.852791	0.848168	0.859994	0.0454545	0	0.272727	0.136364	18.5254	6.94436	0.707746	2.69977	0.335768	0.000198126	0.000120401	0.000124216
0.827656	0.812748	0.797631	0.813375	0.915448	0.890593	0.883769	0.892347	0.824021	0.816956	0.802184	0.815671	0.919412	0.895009	0.891165	0.899878	0.0909091	0	0.318182	0.181818	16.88	6.63728	0.601253	5.75113	0.314226	0.000190258	0.000123739	0.000128031
0.826123	0.806936	0.794516	0.811122	0.914678	0.888453	0.882082	0.891017	0.856962	0.828481	0.810759	0.829114	0.936475	0.910716	0.907993	0.914013	0.0909091	0	0.272727	0.181818	17.6609	6.6811	0.764399	6.55238	0.313498	0.000191212	0.000121355	0.000125885
0.82727	0.811599	0.800616	0.813558	0.920462	0.891854	0.885667	0.894285	0.807787	0.807787	0.795426	0.804697	0.907824	0.882327	0.873372	0.883326	0.0909091	0	0.318182	0.227273	17.2888	7.39961	0.608495	5.31414	0.33396	0.000237942	0.000126123	0.000135899
0.830728	0.812727	0.799121	0.812936	0.918298	0.890799	0.884017	0.892833	0.826582	0.809494	0.800633	0.817089	0.912964	0.89196	0.884884	0.89485	0.0909091	0	0.227273	0.136364	15.9187	6.43484	0.544949	3.46983	0.305004	0.000192642	0.000121832	0.000133514
