SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.77421	0.770407	0.762001	0.773553	0.868178	0.856027	0.849522	0.857676	0.759449	0.766959	0.750939	0.764456	0.858933	0.852643	0.836902	0.846894	0.03125	0	0.375	0.21875	27.9927	11.2368	2.54307	6.69221	0.584695	0.000262737	0.000172138	0.000181913
0.757573	0.772181	0.764239	0.773032	0.8659	0.858844	0.844852	0.854013	0.763597	0.774637	0.76629	0.774098	0.872742	0.863252	0.852378	0.856167	0.03125	0	0.375	0.28125	31.1631	14.3112	0.371819	18.4674	0.637312	0.000272512	0.000174999	0.00292277
0.762283	0.774631	0.755681	0.756481	0.868141	0.860376	0.845159	0.853402	0.750188	0.773035	0.753201	0.752699	0.860083	0.854688	0.837947	0.846529	0.0625	0	0.28125	0.25	30.1871	11.5213	3.05946	8.81019	0.570645	0.000267029	0.00018096	0.000341177
0.768365	0.772797	0.757627	0.771121	0.865689	0.858933	0.843653	0.85582	0.779724	0.78052	0.762473	0.77707	0.878636	0.865211	0.851054	0.864278	0.0625	0	0.375	0.15625	30.0525	13.3507	3.3869	10.4388	0.760341	0.000277042	0.000181675	0.000188828
0.760957	0.769877	0.753295	0.770935	0.868153	0.854162	0.843577	0.856045	0.760831	0.775858	0.752066	0.77736	0.865823	0.858366	0.846644	0.860319	0.09375	0	0.375	0.21875	31.0452	14.274	1.75048	8.04199	0.893096	0.000273466	0.000182152	0.000186443
0.760285	0.767379	0.758063	0.766638	0.867427	0.854927	0.844842	0.851516	0.769767	0.765116	0.756848	0.773385	0.863235	0.849104	0.83996	0.849849	0.03125	0	0.40625	0.3125	30.8881	12.1254	2.67255	7.4096	0.646329	0.000281096	0.00018239	0.000184298
0.761068	0.770407	0.761609	0.767873	0.867367	0.856545	0.848874	0.853578	0.758773	0.756953	0.750455	0.757213	0.861511	0.849019	0.843116	0.846416	0.0625	0	0.4375	0.21875	32.2315	12.8871	2.72186	9.75926	0.673312	0.000376463	0.000187397	0.000187874
0.761592	0.774796	0.757486	0.7726	0.867693	0.857075	0.844226	0.856664	0.752049	0.764857	0.755123	0.767162	0.863348	0.853183	0.845687	0.853896	0.0625	0	0.40625	0.1875	30.5851	18.5862	3.13863	15.5627	0.613781	0.000313759	0.000198603	0.000190973
0.761421	0.772007	0.761079	0.758853	0.866637	0.856816	0.848586	0.856327	0.771975	0.781401	0.769936	0.770446	0.872908	0.861533	0.852925	0.861499	0.0625	0	0.34375	0.28125	38.1469	13.7603	0.537545	14.5529	0.649875	0.000266075	0.000179768	0.000182152
0.76225	0.773336	0.761965	0.772022	0.868	0.856233	0.849329	0.856687	0.756736	0.773357	0.755729	0.768824	0.861064	0.85407	0.845308	0.852523	0.03125	0	0.34375	0.21875	29.2363	12.8938	0.853807	8.15617	0.595942	0.000270128	0.000180006	0.000189066
