SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.823129	0.780612	0.787415	0.784864	0.911221	0.874139	0.877819	0.876302	0.711538	0.717949	0.775641	0.762821	0.824735	0.812335	0.850364	0.833499	0.176471	0	0.441176	0.352941	1.12144	0.50935	0.121935	0.710167	0.0147223	0.000173092	0.000112295	0.000111818
0.815526	0.78798	0.797162	0.796327	0.913029	0.867184	0.883934	0.883786	0.723881	0.686567	0.686567	0.679104	0.814882	0.776316	0.763838	0.74569	0.205882	0	0.411765	0.235294	1.14969	0.433264	0.0903664	0.276894	0.0146971	0.000169516	0.00011301	0.000120401
0.818257	0.769737	0.793586	0.790296	0.909923	0.865988	0.873881	0.875499	0.741379	0.724138	0.706897	0.706897	0.863664	0.813725	0.822304	0.820772	0.176471	0	0.5	0.264706	1.16086	0.439554	0.0737901	0.708822	0.0129974	0.000168562	0.00011754	0.00444579
0.806314	0.779863	0.783276	0.795222	0.903165	0.866903	0.871999	0.878259	0.75625	0.71875	0.75625	0.7875	0.86651	0.833725	0.861176	0.875922	0.117647	0	0.470588	0.352941	1.5569	0.489033	0.141948	0.469442	0.0140488	0.000165701	0.000107288	0.000172377
0.806344	0.777129	0.793823	0.789649	0.907719	0.860178	0.869183	0.874376	0.813433	0.761194	0.776119	0.776119	0.914701	0.88226	0.880218	0.889973	0.205882	0	0.441176	0.352941	1.16957	0.533139	0.10069	0.348415	0.0194352	0.000174761	0.000119925	0.00011611
0.801489	0.783292	0.772539	0.789909	0.91197	0.863226	0.86823	0.882313	0.788618	0.747967	0.756098	0.796748	0.823547	0.819186	0.804942	0.815698	0.205882	0	0.470588	0.235294	1.19279	0.48717	0.136108	0.649016	0.0143075	0.000172377	0.000118971	0.000155926
0.807563	0.77395	0.779832	0.784874	0.908446	0.870028	0.870636	0.875048	0.823944	0.774648	0.795775	0.802817	0.900813	0.869272	0.870065	0.881968	0.176471	0	0.411765	0.352941	1.07194	0.491824	0.111649	0.433337	0.0148582	0.000171423	0.000108719	0.00011158
0.816293	0.770574	0.788861	0.787199	0.911663	0.859789	0.874637	0.872949	0.790698	0.775194	0.751938	0.75969	0.850242	0.865459	0.847947	0.83756	0.176471	0	0.382353	0.294118	1.16939	0.420177	0.0838711	0.477208	0.0139885	0.000164986	0.000115633	0.000118017
0.811442	0.768735	0.794521	0.788074	0.909348	0.866421	0.871939	0.877887	0.802198	0.703297	0.736264	0.769231	0.918049	0.820488	0.841951	0.87561	0.176471	0	0.441176	0.323529	1.04533	0.485855	0.118109	0.469486	0.0219491	0.000177145	0.000125647	0.000118732
0.812658	0.761181	0.796624	0.782278	0.911079	0.854573	0.874222	0.879084	0.734694	0.721088	0.802721	0.768707	0.833206	0.842356	0.86809	0.86809	0.147059	0	0.441176	0.294118	1.02256	0.420721	0.0710819	0.320329	0.0142574	0.000166655	9.56059e-05	9.87053e-05
