SPARFA_train_acc	VIBO_train_acc	QFactor_train_acc	Q2Factor_train_acc	SPARFA_train_auc	VIBO_train_auc	QFactor_train_auc	Q2Factor_train_auc	SPARFA_test_acc	VIBO_test_acc	QFactor_test_acc	Q2Factor_test_acc	SPARFA_test_auc	VIBO_test_auc	QFactor_test_auc	Q2Factor_test_auc	SPARFA_sparsity	VIBO_sparsity	QFactor_sparsity	Q2Factor_sparsity	SPARFA_train_time	VIBO_train_time	QFactor_train_time	Q2Factor_train_time	SPARFA_pred_time	VIBO_pred_time	QFactor_pred_time	Q2Factor_pred_time
0.924988	0.898587	0.807268	0.870477	0.980259	0.955386	0.923521	0.959346	0.922971	0.881706	0.796424	0.869326	0.976275	0.946883	0.920152	0.957457	0.1	0	0.3	0.2	24.9171	8.81374	0.2397	3.32495	0.570789	0.00022769	8.9407e-05	9.5129e-05
0.922683	0.86912	0.818817	0.873933	0.979176	0.946605	0.920106	0.950706	0.943448	0.889655	0.841379	0.882759	0.987486	0.951361	0.937917	0.958878	0.1	0	0.3	0.2	27.7349	9.10621	0.260491	1.74535	0.696874	0.000191927	9.32217e-05	9.84669e-05
0.898494	0.8614	0.832531	0.886388	0.979369	0.943986	0.921602	0.959416	0.886584	0.853389	0.806362	0.876902	0.976746	0.940085	0.910938	0.957384	0.2	0	0.3	0.2	23.0707	6.8476	0.200495	2.45358	0.493584	0.00018549	9.89437e-05	9.53674e-05
0.895104	0.89216	0.82507	0.876821	0.978615	0.94189	0.922292	0.951065	0.897472	0.890449	0.825843	0.875	0.979467	0.934112	0.917344	0.949307	0.1	0	0.2	0.3	19.503	8.82728	0.27045	1.7611	0.447879	0.000189304	8.82149e-05	9.58443e-05
0.924625	0.901873	0.819533	0.870453	0.979739	0.939939	0.918882	0.960798	0.926241	0.902128	0.815603	0.869504	0.980346	0.94133	0.917106	0.95955	0.1	0	0.3	0.2	26.7912	7.37209	0.181146	2.70574	0.431083	0.000191689	9.44138e-05	0.000109911
0.907583	0.860288	0.828966	0.874244	0.982567	0.953927	0.921766	0.959325	0.906555	0.845188	0.838215	0.887029	0.982754	0.953562	0.922588	0.958895	0.2	0	0.3	0.3	28.515	9.23556	0.228907	2.5899	0.623089	0.000184774	8.7738e-05	9.53674e-05
0.927064	0.886716	0.823867	0.872284	0.98067	0.952205	0.925037	0.960607	0.904432	0.868421	0.777008	0.836565	0.971614	0.948107	0.901316	0.949377	0.2	0	0.3	0.2	27.3711	9.14053	0.280704	3.6884	0.525942	0.00046587	0.000159264	0.00014925
0.907024	0.881962	0.819926	0.886293	0.975983	0.951607	0.922985	0.958775	0.931624	0.876068	0.810541	0.877493	0.983499	0.954247	0.925133	0.963265	0.1	0	0.3	0.4	26.0437	9.10071	0.272169	1.72807	0.634621	0.000269413	9.01222e-05	9.87053e-05
0.925604	0.868878	0.83044	0.885152	0.980614	0.956962	0.926207	0.959498	0.917367	0.864146	0.826331	0.887955	0.975174	0.949254	0.907148	0.956359	0.1	0	0.3	0.4	28.6489	9.03928	0.287474	3.45259	0.577032	0.000188351	0.000138998	0.000101328
0.906778	0.907709	0.830309	0.885528	0.982763	0.958256	0.920722	0.959166	0.913769	0.902643	0.826147	0.884562	0.983914	0.954047	0.919117	0.961447	0.1	0	0.2	0.2	27.4382	7.65667	0.194621	3.38065	0.411016	0.000195742	9.58443e-05	9.94205e-05
